Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
38573,4UF1eupXP9Zz5GpYepyOxI,The Strokes,First Impressions Of Earth,Razorblade,57,208133,False,0.394,0.859,9,-3.851,1,0.0409,0.00201,0.233,0.1,0.511,136.075,5,garage
38618,0J2OnBNKwt0KICDyDFPUvl,The Strokes,Is This It,Take It Or Leave It,53,196133,False,0.429,0.924,2,-6.131,0,0.0406,0.000542,0.353,0.104,0.484,154.104,4,garage
38636,0dy6iXYIF0piirySAzCBwF,The Strokes,Room On Fire,The End Has No End,56,185560,False,0.531,0.66,1,-3.725,1,0.0335,0.000833,0.855,0.226,0.533,136.027,4,garage
38675,7xuu4ByQkm8qhnwJQk994r,The Strokes,Is This It,New York City Cops,52,210746,False,0.522,0.853,0,-7.66,1,0.0362,0.071,2.82e-05,0.343,0.455,107.943,4,garage
38767,08l9WKDuRyGeStQ9ojTlFh,The Strokes,Room On Fire,Meet Me in the Bathroom,53,176160,False,0.427,0.941,7,-3.973,1,0.0336,6.7e-05,0.89,0.0772,0.587,139.956,4,garage
38866,6lnnaGN20kl0jEYJSxCgU9,The Strokes,Room On Fire,You Talk Way Too Much,53,186266,False,0.304,0.971,4,-3.226,1,0.0351,0.0594,0.955,0.0799,0.695,127.856,4,garage
38906,6y4ySPeb68KGoAi1dk130F,The Strokes,Future Present Past,Oblivius,54,299232,False,0.468,0.888,8,-4.463,1,0.0517,0.0957,0.648,0.151,0.432,102.959,4,garage
79130,341863z079BT4EFPiSw9DP,Regina Spektor,The Call,The Call,61,187426,False,0.58,0.101,10,-15.661,1,0.0289,0.934,0.000302,0.0768,0.302,91.003,3,piano
79145,2n0U2OG5d6TuW5mKx7YrC0,Regina Spektor,Far,Two Birds,73,195840,False,0.546,0.5,0,-8.881,1,0.0379,0.802,0.00108,0.107,0.449,150.92,4,piano
79936,2JAUBPBVkimRLc5BGhAkfJ,Regina Spektor,Begin to Hope,Samson,56,189506,False,0.49,0.193,11,-9.544,1,0.0421,0.862,9.74e-06,0.113,0.184,89.154,4,piano
91960,5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,79,309053,False,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,rock
57845,53h5F3GuRlrclYdMrNGaDO,The Wombats,All Out Alternative,Let's Dance to Joy Division,0,191293,False,0.398,0.838,4,-6.679,1,0.102,0.00127,0.0,0.576,0.747,116.913,4,indie
99327,4jEl93fC34ZtDkX0CLlAYP,Jimmy Buffett,Best 70s Rock Tunes,Survive,0,291400,False,0.448,0.13,0,-16.808,1,0.0318,0.399,1.05e-05,0.103,0.369,146.689,4,singer-songwriter
105688,4j28aUdmXd85ZbVI2yFB46,Justnormal,Nameless,Forever to Stay,8,141558,False,0.643,0.21,0,-12.232,1,0.0441,0.944,0.346,0.679,0.0751,100.051,4,study
31307,4edHoZerfvMGeLz3ohZit6,The Chainsmokers,So Far So Good,iPad,69,202406,False,0.665,0.628,2,-6.297,1,0.026,0.00502,2.02e-05,0.0947,0.551,121.979,4,electro
65830,2sSqbdYfjFV9H01FjlqGQK,Jubin Nautiyal;Aakanksha Sharma;Jeet Gannguli,Rustom (Original Motion Picture Soundtrack),Dhal Jaun Main,46,289044,False,0.629,0.485,2,-6.695,0,0.0241,0.76,1.34e-06,0.0976,0.303,95.95,4,k-pop
78180,3mAplvB02mSFTDqvhg6c3V,Brings;Dennis aus Hürth,Liebe gewinnt,Et jeilste Land,38,219826,False,0.864,0.828,0,-5.543,1,0.0867,0.122,0.0,0.093,0.791,119.987,4,party
69426,1LelW2YsF7Eewf5b4eMUmq,Havoc Mathan;Havoc Naven,Best of Havoc Brothers,KL Sarekke,33,182226,False,0.729,0.65,1,-5.107,0,0.0928,0.0437,0.0,0.035,0.976,136.092,4,malay
65840,5joNJn9LUvYcamWwa2iYCL,OH MY GIRL,NONSTOP,Nonstop,62,202760,False,0.753,0.91,0,-2.591,1,0.0517,0.171,0.0,0.367,0.825,123.983,4,k-pop
14822,09FIL9SFOmvEYZHsa6xWYy,Caspar Babypants,Night Night!,Sliver Moon,29,161106,False,0.712,0.0716,5,-17.71,1,0.0449,0.981,0.0178,0.108,0.211,130.84,4,children
30734,6KKskhz8aQU9uR8n1SjQFY,DJ Kantik,Our Streets,Our Streets,44,262654,False,0.812,0.598,11,-7.325,0,0.0705,0.0205,0.837,0.335,0.521,103.0,4,edm
79014,5wqIigDb6Afe0mX4acLyKo,OneRepublic,OO's Music Grandi Successi,Apologize,6,208106,False,0.596,0.74,8,-6.127,1,0.0338,0.341,2.05e-05,0.102,0.493,118.031,4,piano
40392,1IS8vo49RFyHsn9wOvOvmy,Gerson Rufino,Não Preciso de Licença,Olha Eu Aqui,41,248000,False,0.657,0.691,7,-5.696,1,0.0324,0.0805,0.0,0.0933,0.382,139.99,4,gospel
103294,5oGgwz30cuWaSxc0l9emMa,The Temptations,Xmas Classics 2022,The Little Drummer Boy,0,205080,False,0.611,0.509,0,-11.009,1,0.024,0.397,0.000166,0.0706,0.386,105.074,4,soul
68195,3yJjRARrm2dE2tPuzPL2Z1,Wisin & Yandel,Halloween con perreito,Sexy Movimiento,0,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,latino
128,38YgZVHPWOWsKrsCXz6JyP,Matt Nathanson,Some Mad Hope,Come On Get Higher,71,215173,False,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,4,acoustic
1116,6sJRYw9CnzDyZ3mBOAVtNN,Los Amigos Invisibles,Commercial,Dulce,33,303213,False,0.758,0.819,11,-5.945,0,0.0528,0.0646,0.000168,0.138,0.827,117.971,4,afrobeat
78160,434s5Dl0MmJuwu16VemO50,Ikke Hüftgold;KYANU;Abrissgebeat,Ich schwanke noch (Kyanu & Abrissgebeat Remix),Ich schwanke noch - Kyanu & Abrissgebeat Remix,37,184741,False,0.565,0.953,3,-5.114,1,0.118,0.00182,0.0,0.342,0.622,75.075,4,party
62930,5OQDBVmK02eSIw4s7cpe4B,PornoGraffitti,m-CABI,ジョバイロ,35,262320,False,0.711,0.928,9,-4.791,0,0.0409,0.179,0.0,0.331,0.775,126.032,4,j-pop
73523,4wp5DGGbvBcalN7rq8Dn2d,NTO;Sainte Vie;Tricky,Loving You Like Always (Sainte Vie Remix),Loving You Like Always - Sainte Vie Remix,42,412859,False,0.647,0.794,7,-11.599,1,0.0447,0.0417,0.799,0.113,0.374,123.979,4,minimal-techno
37866,1jxtGz4PqcqsZj6cjQeEOs,NobruDJ,MEGAFUNK GREEN VALEY,MEGAFUNK GREEN VALEY,43,509517,True,0.94,0.544,10,-7.326,0,0.112,0.0306,0.00414,0.251,0.722,123.021,4,funk
67005,2oiffhYxrg5NHiPDZubyqa,Daddy Yankee;Bad Bunny,Reggaeton Mix Perreito,X ÚLTIMA VEZ,2,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,latin
30767,5YPMEOJ58kfl56VHxTgwx3,David Guetta,Nothing but the Beat (Ultimate Edition),Play Hard (feat. Ne-Yo & Akon),70,201000,False,0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,4,edm
78099,3aBDYp4ANN7YWKuim4fChO,Stereoact;Mickie Krause,Ballermann Hits Party 2023,Fiesta Mexicana,0,172455,False,0.761,0.86,2,-5.791,1,0.0338,0.00167,0.0,0.082,0.536,128.044,4,party
82302,7kQNr3s3LJtQEJJQjN1oKy,Weezer,Blue/Green/Red,Undone - The Sweater Song,25,305506,False,0.448,0.622,6,-6.677,1,0.0299,0.00115,0.0026,0.0672,0.537,80.194,4,power-pop
85059,5A8jUZatix87xG0Zj6HSKG,The Cab,Symphony Soldier,Angel With a Shotgun,63,223092,False,0.543,0.84,2,-5.121,1,0.0499,0.00471,0.0,0.179,0.394,124.037,4,punk-rock
48649,4viQLOVTSwu9VZ4fX8tTBf,Eterna Inocencia;Bernabe Cantlon,No bien abran las flores,Cuando salgo a tocar,31,205134,False,0.491,0.909,9,-4.188,0,0.0534,0.00183,0.0,0.025,0.499,150.037,4,hardcore
81354,3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,=,Bad Habits,88,230746,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,pop
19322,4L6mJJhYx3PNhKhaXX4BCw,Lynyrd Skynyrd,Country Car Hits,Simple Life,1,197106,False,0.549,0.891,6,-4.044,1,0.0351,0.0141,0.00323,0.0661,0.508,111.996,4,country
86611,3hyNFwOZD4Gn9OiTaVuXrd,Surf Curse,Magic Hour,Self Portrait,46,212080,False,0.583,0.798,2,-4.443,1,0.0289,0.0511,0.00744,0.123,0.652,152.109,4,punk
1219,2Fc99kfkQ1S2RilXcd6xIU,Money Chicha,Echo en Mexico,Quieren Efectos,24,167217,False,0.553,0.773,5,-6.446,1,0.0343,0.173,0.865,0.185,0.597,96.617,4,afrobeat
12079,7EoyERNueJuFlQbyrRB0US,Karen Mok,我們在中場相遇,慢慢喜歡你,58,221447,False,0.601,0.316,7,-9.55,1,0.0365,0.876,2.64e-05,0.365,0.375,130.118,4,cantopop
73655,4I3CCa5rzagw4Wh3LCuMrg,Joris Voorn;Yotto,Antigone (Yotto Remix),Antigone (Yotto Remix),10,242432,False,0.689,0.827,4,-8.345,1,0.0434,0.0143,0.839,0.396,0.131,123.002,4,minimal-techno
47495,1lGJG7xbPfctagSQNv0t9A,Charlie Brown Jr.,Transpiração Contínua Prolongada - Edição Comemorativa,Charlie Brown Jr.,40,191982,False,0.705,0.953,1,-3.128,1,0.149,0.038,0.0,0.0586,0.633,108.243,4,hard-rock
106543,1B6ZqWY1tUiT6dhlt5rUqI,Eddie Meduza,Errol,Flickan i huset mittemot,39,169280,False,0.321,0.477,7,-6.853,1,0.0431,0.625,0.0,0.0878,0.562,195.474,4,swedish
60629,5dRlinj7BiV8KTPtJuYl4J,Mavado,Gangsta For Life: The Symphony Of David Brooks,Me And My Dogs,21,236080,False,0.54,0.713,0,-4.891,1,0.208,0.0393,0.0,0.0954,0.442,137.987,4,j-dance
109673,4wL96O7QlsAKX9fwb2dxqa,Layton Giordani,New Generation,System Majority,46,272578,False,0.698,0.916,2,-7.359,1,0.0491,0.00054,0.924,0.102,0.148,128.017,4,techno
27490,3nF0ad4eWU0Ibi8rXFIREM,Netsky;Jimmy Jams,2,Squad Up,18,224639,False,0.513,0.961,7,-3.241,1,0.109,0.0152,2.13e-06,0.173,0.453,87.054,4,drum-and-bass
51053,65c6VCikt7f5sAS1heoYQC,Bohemia;Sidhu Moose Wala,Same Beef,Same Beef,68,290360,False,0.779,0.854,9,-4.958,1,0.219,0.0462,0.0,0.21,0.379,91.992,4,hip-hop
42857,66NRh7qjqbU0GaIuuK8NyP,Brutal Truth,Sounds of the Animal Kingdom / Kill Trend Suicide,K.A.P.,12,83240,False,0.144,0.837,2,-3.044,1,0.0829,3.11e-06,0.887,0.682,0.0306,94.099,4,grindcore
91649,5ftfVzSLIi5ZxYdNbRtf41,The Black Keys,Coffee Moment,Never Gonna Give You Up,0,218986,False,0.557,0.665,6,-6.19,0,0.0328,0.321,0.000281,0.0713,0.437,75.803,4,rock
1574,6351i7WOJI5fYE74IJFksw,Afrocidade;Nildes Bomfim,Vivão,Canoeiro (vinheta),19,36006,False,0.573,0.92,11,-8.486,1,0.61,0.786,0.0,0.87,0.4,110.488,4,afrobeat
6405,0PPJv4XLFWwo1kbpm4ZnmI,Wormwood,Ghostlands: Wounds from a Bleeding Earth,The Universe Is Dying,19,308847,False,0.233,0.964,7,-8.144,0,0.0847,2.1e-05,0.063,0.133,0.119,109.324,4,black-metal
4577,1lP5gmOcL7PxGodcw6rX04,Alexis Ffrench,Dreamland,Dreamland,53,161258,False,0.235,0.118,3,-20.222,1,0.0318,0.98,0.888,0.125,0.185,167.29,3,ambient
44660,3ENHpbTuY72FukZbwGP6bc,Drowning Pool,Sinner,Tear Away,63,254200,False,0.611,0.648,0,-4.579,1,0.0441,0.00055,0.0028,0.0846,0.457,132.983,4,grunge
73897,3zSE9jTN4IclVG3MOllnhT,Laurent Garnier,Shot in the Dark,Astral Dreams - Speakers Mix,18,372560,False,0.823,0.938,9,-10.606,1,0.097,0.0271,0.0848,0.112,0.404,133.838,4,minimal-techno
97652,642WSldBQqArHKbhjJeKad,Só Pra Contrariar,Só Pra Contrariar,Interfone,47,251666,False,0.556,0.671,2,-6.706,1,0.062,0.796,0.0,0.295,0.577,121.439,4,sertanejo
12266,2d3DoAIDeUC58X3mzDRmDs,Jacky Cheung;高慧君,不後悔,你最珍貴,54,286840,False,0.52,0.285,10,-10.754,1,0.027,0.686,0.0,0.0931,0.0798,93.922,4,cantopop
68775,730gfBUwEpyruhbSvDuytR,Natti Natasha;Becky G,NATTIVIDAD,Ram Pam Pam,65,200706,True,0.909,0.785,5,-3.648,0,0.0637,0.248,3.55e-06,0.228,0.903,96.984,4,latino
17412,6pdFWoSqOdRs5SCpeVMh8n,Haezer,Exit,Dumb,44,98691,True,0.615,0.361,1,-6.7,1,0.225,0.00153,0.573,0.115,0.387,213.778,4,club
113614,4maYtkkk0yegIvU6LrQM6e,Chris Tomlin,Always,History,39,199066,False,0.415,0.693,9,-4.664,1,0.0318,0.027,0.0,0.183,0.572,167.826,4,world-music
115,5pq4v03P5PxMcnCagg4S3Z,Boyce Avenue,"Cover Sessions, Vol. 4",In Case You Didn’t Know,60,225165,False,0.633,0.299,11,-7.798,1,0.0353,0.833,0.0,0.109,0.341,147.549,4,acoustic
68426,6Q7Ftkc5TO3hguFRIHceM5,Alejo;Feid;ROBI,Esto me suena a Farra,Pantysito,0,240413,True,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4,latino
16825,37Jc6IK91j87bVDijAgatF,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 4. Variation III",4,91664,False,0.304,0.0925,0,-27.578,1,0.0464,0.992,0.91,0.14,0.896,153.84,5,classical
84935,09nZ9ZDWq1rTkmM3WjvMvF,The Kinks,The Anthology 1964 - 1971,You Really Got Me - Remastered,55,134066,False,0.588,0.948,8,-4.073,1,0.0974,0.147,7.92e-05,0.0787,0.962,137.294,4,psych-rock
66567,62v7tkdjGFBxw1vxN9oUZ5,Pj Panda;ML3V LLC,Pj Panda's New Nursery Rhymes Collection,Row Row Row Your Boat (Trap Remix),10,108000,False,0.718,0.634,1,-5.543,0,0.0445,0.135,0.00594,0.117,0.511,159.998,4,kids
92351,4wM7V31TsZzzDBEH02Hltb,Elvis Presley,Elvis 30 #1 Hits,Are You Lonesome Tonight?,53,186506,False,0.421,0.201,0,-12.399,1,0.0436,0.917,0.000436,0.116,0.188,129.689,5,rockabilly
86136,3PZut6IxVN6OBwVxkZGgqc,Set It Off,Slowed + Reverbed: Chill,Skeleton - Slowed & Reverb,1,238488,False,0.425,0.749,0,-4.935,1,0.0663,0.00459,0.0,0.497,0.261,133.913,4,punk
103098,6d4D1TS8v4WDJYBSNC7nol,Stevie Wonder,Christmas Classics,What Christmas Means To Me - Single Version / Mono,0,148146,False,0.545,0.7,5,-6.961,1,0.0323,0.0982,0.0,0.1,0.799,83.506,4,soul
67299,4ipbXq1KBTFNCh6R9bAleD,Justin Quiles;Robin Schulz,WORKOUT MOTIVATION,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,latin
31690,0beovTlPSpPYSYSTtY9Wpv,Chelsea Cutler;Noah Kahan,Autumn Vibe,Crazier Things,0,264584,False,0.635,0.274,2,-13.53,1,0.033,0.813,0.0,0.162,0.316,93.025,4,electro
76696,7HCS5BWNE4ROl11uwSTYnd,Georges Bizet;Angela Gheorghiu;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,Bizet : Carmen,"Carmen, Act II, No.18 Finale: Bel officier, l'amour vous joue en ce moment un assez vilain tour! (Carmen/Le Remendado/Le Dancaïro/Bohémiens/Zuniga)",22,79200,False,0.507,0.127,2,-22.072,1,0.0842,0.982,0.0,0.609,0.297,61.831,3,opera
112121,4EzchO3kZDtrsoDSv262YL,Pinhani,On Türkü,Bülbülüm Altın Kafeste,44,374640,False,0.409,0.494,0,-7.834,1,0.035,0.599,7.78e-06,0.241,0.385,111.646,3,turkish
34488,3XmIlmYem8DGp7aorcpBay,The Monkees,Perfect Christmas Hits,Unwrap You at Christmas,0,212080,False,0.671,0.801,10,-3.366,1,0.0322,0.247,0.0,0.328,0.473,127.994,4,folk
39591,7FHEVVW5uFHg5YcmW3crM0,Glasperlenspiel,Arbeitsmusik Herbst/Winter 2022/2023,Sunglasses,0,158571,False,0.728,0.728,8,-6.669,0,0.0716,0.0368,0.004,0.131,0.312,125.943,4,german
78785,5PjqSX2deDS1dM4Jz6tsmF,Jörg Bausch,Erst wenn's im Sommer schneit,Erst wenn's im Sommer schneit,25,211838,False,0.778,0.881,0,-4.212,1,0.0292,0.0862,2.7e-05,0.0578,0.816,132.012,4,party
99434,5VODRtqd2P5vUH5oHBEUmf,Anupam Roy,Prem Tame,Jawl Phoring 2.0,42,255000,False,0.688,0.602,7,-8.055,1,0.0492,0.215,0.0,0.356,0.436,96.056,4,singer-songwriter
13400,4706xUPwNxD438vIJ3ELxq,Larry Heard;Mr White,E.P.,You Rock Me - Long Version,42,372640,False,0.782,0.575,7,-11.613,1,0.0279,0.034,0.0153,0.109,0.777,114.027,4,chicago-house
110978,1UrslSwLauA5DZMDonlIGc,Antillas;Fiora,Human Frames,Damaged,48,197786,False,0.583,0.693,11,-4.819,0,0.0605,0.05,0.0,0.205,0.392,130.157,4,trance
95828,5wSkEX9SSI7qfAnFCTzOnC,Víctor Manuelle,Le Preguntaba a la Luna,Ella,27,254520,False,0.72,0.76,11,-6.868,1,0.0537,0.311,6.03e-05,0.317,0.887,169.83,4,salsa
61913,42KcbknvfoTCz7BcwgfDa5,Akina Nakamori,中森明菜シングルス27 1982-1991,禁区,18,228200,False,0.721,0.695,6,-5.625,0,0.0291,0.653,1.25e-05,0.343,0.898,133.773,4,j-idol
40242,6w4lAMYb7PFHjhBk93GdtK,Klebson Kollins,Impressionante,O Verbo (Alfa e Ômega),45,268444,False,0.243,0.696,9,-6.216,1,0.0451,0.109,0.00135,0.0577,0.136,135.119,4,gospel
